Gene_ID,Raw_FPKM,H3K4me3_signal_bin25,H3K27me3_signal_bin21
Eucgr.B02769,13.92945,211.013,1.61189
Eucgr.B00168,13.92982,41.6931,6.73188
Eucgr.A01816,13.94385,188.1,-2.91811
Eucgr.C00952,13.94525,7.07031,1.75904
Eucgr.A00383,13.951,314.966,0.31189
Eucgr.B03639,13.9559,51.5217,4.49189
Eucgr.C00151,13.95955,154.1,10.3019
Eucgr.B00349,13.96485,181.288,-2.29811
Eucgr.L02742,13.974,294.397,45.5459
Eucgr.K02778,13.976,139.544,-0.069488
Eucgr.K01247,13.9824,286.168,-3.66811
Eucgr.G02477,13.98365,195.854,-0.23811
Eucgr.G00615,13.98918,268.299,3.9519
Eucgr.E00663,13.99229,38.7065,-5.4581
Eucgr.A01419,13.9923,236.858,-4.32902
Eucgr.D02103,14.00005,234.019,1.07189
Eucgr.H02825,14.0005,-17.2498,-10.3081
Eucgr.B00872,14.00225,187.499,-2.48811
Eucgr.C02666,14.011505,138.654,24.887
Eucgr.K01515,14.01175,9.77725,59.3201
Eucgr.H01057,14.0211,224.16,-4.30811
Eucgr.K01122,14.03385,269.436,-2.67811
Eucgr.J00591,14.03565,222.886,3.98189
Eucgr.F02042,14.0358,-5.83391,1.08189
Eucgr.B03306,14.05195,179.997,-1.35811
Eucgr.A01291,14.052,72.668,8.63228
Eucgr.C00495,14.05655,-0.162755,-9.10811
Eucgr.B04030,14.05715,138.382,18.9568
Eucgr.G03286,14.06415,18.5747,-6.12266
Eucgr.C02595,14.0706,262.318,1.04189
Eucgr.J00734,14.072245,210.088,-3.75811
Eucgr.F00767,14.07525,183.081,0.20189
Eucgr.D00535,14.0754,190.109,0.67189
Eucgr.B03054,14.07675,219.151,-5.68812
Eucgr.C03791,14.07825,142.82,-5.9881
Eucgr.E00189,14.09635,241.953,-3.10811
Eucgr.G00700,14.09835,-25.5325,-8.64811
Eucgr.C01177,14.101355,206.322,-1.45811
Eucgr.B02232,14.10205,250.977,-2.07811
Eucgr.F03634,14.10265,146.892,11.5519
Eucgr.J00906,14.10269,41.0779,-1.1493
Eucgr.D02135,14.11345,102.807,-5.80811
Eucgr.C02215,14.1141,216.875,6.14189
Eucgr.E01438,14.11765,5.17937,29.9069
Eucgr.B03004,14.12085,189.89,1.00189
Eucgr.A02884,14.1216,136.846,-9.63812
Eucgr.H04664,14.12245,249.777,-5.11812
Eucgr.K02291,14.12873,106.181,-6.20811
Eucgr.E03277,14.12945,28.5821,-6.61811
Eucgr.A00720,14.13215,179.017,-0.598109
Eucgr.J00634,14.13365,137.692,1.65189
Eucgr.A02509,14.13745,157.641,3.58189
Eucgr.H03395,14.1404,308.921,-5.97811
Eucgr.C00222,14.1476,13.1034,25.0247
Eucgr.F01245,14.14915,-10.1982,-6.55811
Eucgr.K01372,14.151165,236.028,3.51189
Eucgr.A00820,14.1553,183.993,3.66189
Eucgr.F00653,14.15685,104.122,0.70189
Eucgr.J03166,14.1753,140.178,-11.1081
Eucgr.B02478,14.18165,314.754,-3.42453
Eucgr.D02523,14.18345,251.657,-5.55494
Eucgr.H01237,14.1922,-16.2891,0.451891
Eucgr.J00960,14.19585,198.174,6.58189
Eucgr.E03283,14.1969,37.8223,38.6419
Eucgr.I02198,14.2134,-31.8391,-4.74811
Eucgr.E00223,14.2156,258.845,1.48189
Eucgr.L01011,14.21795,155.961,-8.92559
Eucgr.B01420,14.2329,261.352,-4.98811
Eucgr.D02002,14.2389,11.3561,0.617072
Eucgr.A02671,14.24185,20.2892,-2.51811
Eucgr.A00286,14.2492,172.735,-1.52811
Eucgr.F00117,14.252225,225.513,3.69189
Eucgr.I02216,14.252285,175.879,7.3119
Eucgr.E00251,14.25275,201.056,-0.11811
Eucgr.K03421,14.258,77.1156,0.69189
Eucgr.I01324,14.25925,225.339,0.89252
Eucgr.E01896,14.2648,209.689,1.25189
Eucgr.E02195,14.2673,-16.2407,-9.5781
Eucgr.J01261,14.2675,212.104,7.58189
Eucgr.I01755,14.268585,139.367,22.662
Eucgr.A02201,14.2735,219.267,-4.67812
Eucgr.H00557,14.2738,235.48,8.6219
Eucgr.D01359,14.27829,30.8847,11.9319
Eucgr.L00343,14.28315,254.715,9.47189
Eucgr.K01552,14.283665,172.753,10.2219
Eucgr.J00586,14.28665,276.939,8.97189
Eucgr.C01269,14.2885,235.862,0.951889
Eucgr.B03086,14.2913,187.659,8.79189
Eucgr.C03734,14.2957,7.05269,-2.34811
Eucgr.H02351,14.296,256.857,-6.95811
Eucgr.K03477,14.2973,138.541,7.70189
Eucgr.B03872,14.3002,157.881,3.38189
Eucgr.H00106,14.309895,167.126,7.97189
Eucgr.H04475,14.31265,163.686,2.40189
Eucgr.D02648,14.31305,212.948,-8.66384
Eucgr.F00093,14.314,44.7464,8.72189
Eucgr.I01693,14.31615,219.077,3.78188
Eucgr.H00679,14.32735,169.114,10.73
Eucgr.F03169,14.33205,153.917,-8.33811
Eucgr.K00370,14.3344,126.247,1.81189
Eucgr.D01362,14.33815,264.473,13.5919
Eucgr.G01613,14.3575,-10.5964,-9.83811
Eucgr.B03278,14.36095,216.35,-0.0781098
Eucgr.K01388,14.36155,111.193,2.98189
Eucgr.H01723,14.36485,6.24219,-7.77811
Eucgr.H03572,14.36725,124.095,1.02189
Eucgr.B00032,14.3686,271.329,-11.283
Eucgr.F04401,14.37562,257.695,-3.9481
Eucgr.L02379,14.3811,119.402,-1.78811
Eucgr.E01065,14.38825,173.562,-2.17811
Eucgr.A00216,14.3913,96.8729,-1.31811
Eucgr.K01253,14.3916,99.1344,-2.83811
Eucgr.F03925,14.39185,182.849,0.261889
Eucgr.K02818,14.39425,116.03,-3.06811
Eucgr.A02386,14.4036,196.008,1.42189
Eucgr.J02994,14.4075,167.806,0.32189
Eucgr.H02138,14.408,34.7528,8.98189
Eucgr.I02318,14.4121,234.427,2.81189
Eucgr.G03244,14.41595,143.325,5.24189
Eucgr.J02295,14.41675,209.552,-1.60811
Eucgr.E02008,14.42255,9.27598,-7.08811
Eucgr.G02933,14.4231,291.863,1.46189
Eucgr.K00844,14.4315,275.597,-3.77811
Eucgr.I02489,14.43355,134.873,-1.82811
Eucgr.J00429,14.4342,198.711,-2.96811
Eucgr.K01354,14.4451,201.55,0.171891
Eucgr.H04132,14.4496,144.519,6.54189
Eucgr.A02137,14.4504,287.252,-2.78811
Eucgr.I02666,14.46975,281.687,0.0718901
Eucgr.E01258,14.47965,243.764,2.64189
Eucgr.J00783,14.48105,3.33674,-5.75811
Eucgr.B04023,14.4817,145.374,-11.1293
Eucgr.D02617,14.4877,113.698,1.00189
Eucgr.K01833,14.4947,257.347,2.71189
Eucgr.K02310,14.50156,36.8843,-2.36811
Eucgr.I01402,14.50634,205.95,5.16189
Eucgr.B02945,14.51005,30.5492,6.66754
Eucgr.L02966,14.5142,127.4,1.71189
Eucgr.B01308,14.5146,101.757,-0.398111
Eucgr.E00479,14.5206,-9.03524,-5.44811
Eucgr.G01911,14.52095,117.399,12.4419
Eucgr.L00349,14.5239,128.537,-1.67945
Eucgr.D01688,14.52395,204.673,3.21189
Eucgr.A02261,14.52655,212.008,-6.00812
Eucgr.E00109,14.52905,287.764,-1.46811
Eucgr.C00105,14.530085,164.201,-4.99812
Eucgr.H02261,14.53725,-14.5714,-3.98796
Eucgr.B01000,14.54515,90.6235,0.901891
Eucgr.F02057,14.5567,135.284,14.1019
Eucgr.B02610,14.56115,245.454,2.95122
Eucgr.I00964,14.5731,145.237,-0.448424
Eucgr.J01449,14.59055,160.962,20.871
Eucgr.C00354,14.6009,198.298,-3.86811
Eucgr.K02890,14.6103,243.991,-9.31562
Eucgr.I02024,14.61095,166.075,-7.26381
Eucgr.G03212,14.61255,197.788,0.661889
Eucgr.C00189,14.62145,273.561,-1.45811
Eucgr.E03867,14.62325,34.2298,3.82564
Eucgr.K01910,14.624,179.48,-1.05811
Eucgr.D00653,14.6245,110.12,8.02188
Eucgr.I00187,14.62525,216.595,9.57189
Eucgr.K00967,14.6425,185.229,0.931889
Eucgr.B02565,14.65125,279.516,13.5919
Eucgr.K00300,14.66255,22.0198,-8.39811
Eucgr.F03424,14.6685,277.982,12.5219
Eucgr.I01746,14.6698,-17.5596,-7.63811
Eucgr.F04427,14.6707,267.028,3.71189
Eucgr.D00008,14.675,157.779,10.8519
Eucgr.E01220,14.68565,76.5097,16.5319
Eucgr.B02518,14.69055,-18.1429,-5.22811
Eucgr.K02040,14.70505,-5.73311,7.18189
Eucgr.C01584,14.7123,259.693,0.0618901
Eucgr.D02408,14.722625,-8.89298,-7.04812
Eucgr.B03587,14.75035,243.677,-0.74811
Eucgr.F02123,14.7571,216.42,3.01189
Eucgr.I00215,14.7598,196.199,-1.45812
Eucgr.L00262,14.7648,-18.8764,-1.08811
Eucgr.G02094,14.76635,273.645,3.83189
Eucgr.K02878,14.7696,242.109,-0.49811
Eucgr.F03151,14.7776,220.414,-9.03811
Eucgr.H01216,14.78245,241.741,-3.99811
Eucgr.J02213,14.7828,232.021,-4.15811
Eucgr.F02477,14.78755,246.043,-4.40811
Eucgr.F00904,14.7894,-19.0838,-0.0681124
Eucgr.C04225,14.79555,90.1343,-4.8381
Eucgr.K02077,14.7961,284.002,1.54189
Eucgr.A01813,14.80135,265.826,3.56189
Eucgr.J01450,14.80345,197.562,4.83189
Eucgr.J00533,14.80855,143.214,4.13189
Eucgr.J01177,14.8168,150.353,-1.93811
Eucgr.I00088,14.81795,141.104,-1.09811
Eucgr.G01293,14.8249,106.517,2.61189
Eucgr.F04117,14.8363,312.899,-5.19159
Eucgr.E00664,14.842,33.5722,-1.85811
Eucgr.G01789,14.84745,242.024,6.6419
Eucgr.G03218,14.8478,165.783,17.2019
Eucgr.F01181,14.85335,237.69,5.18188
Eucgr.B03792,14.8619,245.45,1.98189
Eucgr.K00948,14.8623,173.057,-9.95811
Eucgr.A01128,14.86555,209.696,1.68189
Eucgr.K02503,14.8673,217.817,-3.38811
Eucgr.B01158,14.88425,156.181,-3.26811
Eucgr.E01325,14.8976,171.219,-1.40811
Eucgr.K01555,14.8997,130.054,13.3806
Eucgr.A01410,14.90955,117.677,-4.21811
Eucgr.K01016,14.92005,205.734,5.57189
Eucgr.H04081,14.921,142.332,11.0938
Eucgr.B00214,14.9294,130.474,-0.59492
Eucgr.J00682,14.93045,201.264,5.43188
Eucgr.F04315,14.9348,11.9375,0.0018899
Eucgr.I01700,14.95105,23.5786,-2.37811
Eucgr.B03297,14.95515,65.0929,-6.97283
Eucgr.H03706,14.95565,181.346,18.5219
Eucgr.J03144,14.9634,214.163,5.56189
Eucgr.K02458,14.9743,120.779,0.81189
Eucgr.F01815,14.9754,247.611,-7.75811
Eucgr.A00881,14.9758,245.116,4.33189
Eucgr.K02450,14.9761,-3.10266,-5.08811
Eucgr.A02447,14.99105,274.373,2.08189
Eucgr.E00872,14.99365,202.842,14.4719
Eucgr.A01495,14.9947,261.312,3.9949
Eucgr.K02239,15.00365,200.307,2.56189
Eucgr.F01772,15.0149,96.0379,-3.31811
Eucgr.H03017,15.0255,112.979,11.1519
Eucgr.G03236,15.02665,102.949,0.92189
Eucgr.K01900,15.0288,77.4164,3.95189
Eucgr.G01754,15.031675,-0.274652,2.49868
Eucgr.A01218,15.03345,205.045,-2.41811
Eucgr.L02006,15.0472,106.061,-3.77811
Eucgr.A01886,15.0528,242.914,-1.41469
Eucgr.F02702,15.07355,273.981,5.70189
Eucgr.H05056,15.0789,120.73,3.6919
Eucgr.H00716,15.09725,167.056,-3.17811
Eucgr.F03442,15.09915,228.349,-5.64811
Eucgr.K01227,15.1114,262.248,5.72189
Eucgr.A02017,15.1139,281.795,-3.00811
Eucgr.I02009,15.1304,114.582,6.32189
Eucgr.G02812,15.13665,245.478,6.16189
Eucgr.J02353,15.13745,157.666,7.51189
Eucgr.A01096,15.142,296.708,0.0118902
Eucgr.K03402,15.1502,87.9587,-4.92811
Eucgr.J01590,15.1557,120.064,-0.81811
Eucgr.H02058,15.1723,18.9391,-8.55811
Eucgr.K01840,15.1729,259.442,2.23189
Eucgr.B02502,15.1739,216.508,3.4019
Eucgr.J02887,15.1777,201.817,-4.8781
Eucgr.G02192,15.17945,117.912,-6.24811
Eucgr.G02478,15.20285,188.54,-3.23811
Eucgr.J00922,15.20325,235.009,9.24189
Eucgr.B00660,15.2047,134.517,-1.26811
Eucgr.I01786,15.20935,2.72307,-14.7543
Eucgr.D02577,15.211285,114.743,5.60189
Eucgr.F01473,15.22105,223.08,-2.48811
Eucgr.H05015,15.22335,259.081,2.84189
Eucgr.A02240,15.23105,43.396,3.82189
Eucgr.E00208,15.25575,12.8559,53.0172
Eucgr.J01217,15.25835,109.451,7.67189
Eucgr.K00454,15.2608,214.915,-9.16811
Eucgr.A00727,15.26345,203.016,2.48189
Eucgr.F03197,15.2811,273.089,1.23189
Eucgr.D01686,15.2811,193.453,-2.44811
Eucgr.A02804,15.28405,241.013,-7.41486
Eucgr.B02075,15.29485,245.641,4.24189
Eucgr.G03269,15.2996,196.798,4.15189
Eucgr.F03549,15.30425,285.138,-2.64811
Eucgr.E00796,15.3052,121.999,0.833612
Eucgr.F03036,15.30835,266.013,2.01189
Eucgr.H04652,15.31435,193.893,-4.11811
Eucgr.H04231,15.3366,219.782,-4.21812
Eucgr.H03590,15.3449,88.4149,0.121889
Eucgr.F03513,15.3468,275.53,2.15189
Eucgr.G01937,15.3487,226.283,6.42188
Eucgr.K01010,15.349165,179.867,0.401891
Eucgr.F00205,15.35305,166.251,8.65189
Eucgr.A00877,15.37055,170.149,41.6606
Eucgr.B02272,15.3711,272.472,-2.62811
Eucgr.F03636,15.38895,297.344,7.92189
Eucgr.D00111,15.3934,122.989,4.63189
Eucgr.J00269,15.39605,244.004,2.30189
Eucgr.J00529,15.4003,221.245,-6.2795
Eucgr.I00041,15.40805,-8.08633,-5.19811
Eucgr.J01043,15.4211,112.016,-4.73811
Eucgr.F03695,15.44765,-3.95481,-3.14811
Eucgr.J03085,15.47795,287.807,-3.11811
Eucgr.F00996,15.4784,65.0334,-3.97811
Eucgr.A02562,15.4863,281.468,-5.59812
Eucgr.H02067,15.49225,45.7763,-5.08811
Eucgr.B01570,15.5047,172.837,11.6919
Eucgr.C03051,15.50605,239.064,-0.09274
Eucgr.H03704,15.5136,311.407,2.01189
Eucgr.I01732,15.5168,203.03,12.6219
Eucgr.B00176,15.5213,161.901,-1.19811
Eucgr.K02737,15.5262,278.118,5.17189
Eucgr.B00354,15.5353,-0.231138,-10.3581
Eucgr.J02072,15.53885,188.256,-2.63811
Eucgr.I02584,15.53995,135.636,-3.63811
Eucgr.I01653,15.5475,258.137,-3.39111
Eucgr.J00090,15.5637,298.111,4.4219
Eucgr.A01976,15.5673,207.444,-2.4681
Eucgr.B01114,15.57045,264.63,-0.0481061
Eucgr.E02181,15.57195,214.237,4.6619
Eucgr.I02708,15.5792,288.789,2.99189
Eucgr.I00432,15.5803,279.246,7.49189
Eucgr.K02109,15.61161,235.984,-6.49812
Eucgr.B03003,15.61265,200.74,11.0019
Eucgr.H02484,15.62235,121.088,4.95188
Eucgr.J03124,15.6316,268.734,1.89189
Eucgr.K03287,15.63295,175.709,-4.71252
Eucgr.I02737,15.6352,232.126,0.361891
Eucgr.H02470,15.63565,203.236,0.571891
Eucgr.I00032,15.6357,150.474,1.96189
Eucgr.I01632,15.64245,142.723,4.71805
Eucgr.K02357,15.66605,227.798,-4.06811
Eucgr.E00356,15.6668,188.833,-1.29811
Eucgr.J00434,15.671045,-4.74116,-0.184352
Eucgr.B00736,15.673,236.574,2.98189
Eucgr.A01737,15.677635,134.405,-2.66557
Eucgr.H04080,15.67935,160.087,-4.33032
Eucgr.G02426,15.70805,110.634,-4.44811
Eucgr.F01096,15.71075,257.761,13.0119
Eucgr.H03172,15.71505,104.001,8.52189
Eucgr.G01760,15.721,260.735,17.6719
Eucgr.F02008,15.73205,256.597,-7.38811
Eucgr.G02238,15.73565,200.057,1.92189
Eucgr.D02319,15.73795,211.481,11.0119
Eucgr.K00324,15.7436,-6.93339,-5.40811
Eucgr.I00620,15.7574,200.524,2.04389
Eucgr.B01698,15.7659,107.651,2.30189
Eucgr.K02727,15.7702,253.877,3.87189
Eucgr.I01605,15.77725,168.228,-5.30812
Eucgr.G00158,15.79695,-14.508,-11.1081
Eucgr.J00541,15.7985,239.938,5.84189
Eucgr.E04231,15.8036,87.9875,-0.618109
Eucgr.H02295,15.81375,133.688,-5.39811
Eucgr.F01366,15.82345,275.958,-0.52811
Eucgr.F02879,15.83545,258.826,4.95189
Eucgr.K00564,15.8412,145.282,-1.50211
Eucgr.B02106,15.84175,226.329,-10.3681
Eucgr.H03460,15.848,189.193,2.35432
Eucgr.F00400,15.8544,269.636,7.01189
Eucgr.E02466,15.8548,163.169,2.23189
Eucgr.J00057,15.8572,17.6367,14.7319
Eucgr.H00956,15.85745,159.641,-8.95811
Eucgr.I02580,15.85875,223.119,10.0119
Eucgr.C00436,15.8674,204.984,-3.09811
Eucgr.B00283,15.8677,141.079,-8.19291
Eucgr.E02354,15.86865,-7.77723,-6.80811
Eucgr.H04770,15.86875,98.1866,-6.37812
Eucgr.F02184,15.87345,-14.5698,-5.9381
Eucgr.G02399,15.90375,209.834,-4.70811
Eucgr.F03216,15.9078,147.173,-1.76811
Eucgr.C04092,15.91735,255.409,-5.11811
Eucgr.G02943,15.9191,194.895,-2.13811
Eucgr.F02948,15.93575,123.828,3.98189
Eucgr.A02594,15.94205,215.59,3.89189
Eucgr.B03547,15.9473,208.584,6.11917
Eucgr.J00418,15.9505,206.193,3.31189
Eucgr.B02349,15.9584,75.0516,-5.16811
Eucgr.K02641,15.97645,227.302,-1.27811
Eucgr.A02913,15.98575,199.295,-0.69811
Eucgr.G03181,16.00525,250.571,0.38189
Eucgr.L01880,16.01905,181.884,4.37189
Eucgr.E01176,16.02015,95.9398,87.9074
Eucgr.B03897,16.0278,256.554,4.78188
Eucgr.D01230,16.0305,189.75,-3.31811
Eucgr.I01706,16.0376,157.176,0.171891
Eucgr.B03110,16.05865,160.535,-2.30811
Eucgr.E02367,16.0679,232.62,-7.34811
Eucgr.I02503,16.07295,178.353,9.45189
Eucgr.L01661,16.0739,-6.95679,-9.264
Eucgr.I02585,16.0763,212.016,1.95406
Eucgr.A02119,16.07915,181.987,4.20189
Eucgr.A02162,16.08125,228.978,0.85189
Eucgr.G02307,16.0813,244.612,0.236044
Eucgr.K01171,16.08345,-9.17299,-7.40811
Eucgr.A02448,16.09695,196.901,-0.76811
Eucgr.A01642,16.10341,51.1274,25.5429
Eucgr.C00879,16.11115,203.969,6.39189
Eucgr.H03601,16.12105,155.381,0.36189
Eucgr.I00053,16.12125,285.777,-1.88811
Eucgr.G02017,16.12335,211.317,-5.37811
Eucgr.H04745,16.13105,170.356,3.47189
Eucgr.J00428,16.13235,159.652,-3.44495
Eucgr.A01713,16.13635,106.733,4.52189
Eucgr.K03344,16.1456,157.551,3.01189
Eucgr.H04114,16.1482,192.947,-5.43811
Eucgr.I01395,16.14971,88.9779,11.5419
Eucgr.L00010,16.15175,-20.4663,-3.31811
Eucgr.G02204,16.1557,226.256,-1.41811
Eucgr.D02068,16.15765,225.181,4.2319
Eucgr.J03028,16.15805,295.167,6.3419
Eucgr.I01150,16.1672,235.171,0.451891
Eucgr.C00794,16.21135,190.024,1.45548
Eucgr.C03055,16.2301,234.711,8.83188
Eucgr.D01128,16.2319,176.511,1.34173
Eucgr.J01505,16.24485,263.62,4.43189
Eucgr.E02102,16.2467,-12.4163,-10.1081
Eucgr.K02138,16.2472,254.269,-0.578111
Eucgr.H03453,16.24835,140.142,8.27189
Eucgr.A01991,16.2495,152.367,3.67189
Eucgr.G00581,16.25845,241.046,-0.858112
Eucgr.G01806,16.25895,237.973,-6.72532
Eucgr.G01085,16.2678,185.98,0.131889
Eucgr.H04385,16.2743,168.191,-1.78253
Eucgr.F03130,16.284,45.8738,-4.32811
Eucgr.H02676,16.29935,235.454,-1.17811
Eucgr.A00057,16.30505,91.4184,-3.1281
Eucgr.C01631,16.3116,-6.88313,-9.72811
Eucgr.C02719,16.3124,148.782,1.80753
Eucgr.C02116,16.3258,-5.20176,-4.74811
Eucgr.K01846,16.34295,202.606,1.00189
Eucgr.A01209,16.3453,117.827,-0.41811
Eucgr.F01471,16.3488,99.3684,1.13189
Eucgr.A02045,16.3504,166.196,5.02189
Eucgr.H04744,16.35705,51.9591,1.06189
Eucgr.K03448,16.36335,58.9162,-4.92811
Eucgr.H00454,16.37355,19.3455,17.6719
Eucgr.G02829,16.37425,103.478,10.9619
Eucgr.C01458,16.38165,-9.91108,-10.6781
Eucgr.H02071,16.3828,2.05868,-10.9881
Eucgr.F02001,16.3871,223.635,-4.83811
Eucgr.K02292,16.4038,117.061,-6.6594
Eucgr.L01861,16.40555,-8.93269,-8.66812
Eucgr.J03189,16.41828,-14.2332,60.3856
Eucgr.G01194,16.41915,149.228,22.7519
Eucgr.I01155,16.43055,123.979,1.75189
Eucgr.G02134,16.4327,28.603,26.3519
Eucgr.A01137,16.4423,29.6595,1.33189
Eucgr.H03015,16.45315,232.803,-10.1081
Eucgr.F03551,16.45545,203.959,1.12189
Eucgr.I02710,16.45665,203.259,3.53189
Eucgr.I01474,16.45825,266.386,4.14189
Eucgr.B03575,16.4603,332.101,-6.1381
Eucgr.F02579,16.46185,323.253,12.2319
Eucgr.J01599,16.4712,198.89,-9.3681
Eucgr.B03495,16.47345,94.6307,37.5772
Eucgr.C02722,16.4994,119.008,-5.68811
Eucgr.H03290,16.5002,241.641,-4.8487
Eucgr.H01695,16.5016,4.17135,7.54189
Eucgr.H02689,16.5176,214.873,-2.78811
Eucgr.J01144,16.5201,266.555,4.29188
Eucgr.I00377,16.529,153.319,-3.57811
Eucgr.G02423,16.5296,188.486,-4.81811
Eucgr.B02473,16.5427,164.857,-7.32798
Eucgr.J01122,16.54495,42.5663,-5.27811
Eucgr.F01130,16.5456,240.142,0.931891
Eucgr.K01050,16.55135,281.426,-1.88811
Eucgr.D01092,16.55695,151.807,-1.05811
Eucgr.H03387,16.55737,122.31,10.1006
Eucgr.G02801,16.56065,266.982,1.63189
Eucgr.G02158,16.56765,209.576,-1.09811
Eucgr.K01915,16.57045,273.51,-4.87811
Eucgr.C04322,16.57455,208.36,0.501891
Eucgr.E03921,16.5767,106.929,77.9065
Eucgr.C00201,16.582165,194.946,-3.66087
Eucgr.F03768,16.59025,248.787,7.45189
Eucgr.H01694,16.60455,-8.21183,-10.1981
Eucgr.A02161,16.60945,242.242,-5.51811
Eucgr.A02933,16.61035,101.976,6.39189
Eucgr.L02502,16.63435,-18.0553,32.988
Eucgr.K02864,16.63575,253.77,3.72189
Eucgr.B03724,16.63905,92.9151,2.05189
Eucgr.F03463,16.64085,176.278,-3.40811
Eucgr.H04996,16.6449,263.273,2.80189
Eucgr.H02520,16.64555,231.335,-3.57811
Eucgr.E00768,16.6595,23.4573,-6.77811
Eucgr.G00074,16.6849,1.33186,0.181891
Eucgr.D02501,16.69285,257.748,0.61189
Eucgr.J01309,16.6991,45.6592,-8.92811
Eucgr.K02721,16.6999,40.244,-6.71811
Eucgr.C03405,16.716,187.632,5.50189
Eucgr.C03665,16.71685,138.959,0.291889
Eucgr.A02829,16.7212,-7.44417,-11.9564
Eucgr.K01852,16.72675,228.147,7.94189
Eucgr.F02745,16.7508,321.45,3.02189
Eucgr.H02268,16.7567,157.678,-2.69811
Eucgr.G02230,16.76785,205.425,8.95189
Eucgr.D02315,16.77,251.778,-3.26811
Eucgr.K01395,16.7769,176.359,8.7019
Eucgr.H02916,16.7945,199.037,-0.798109
Eucgr.B01859,16.80035,64.7276,3.11189
Eucgr.C01938,16.80305,122.329,-10.1081
Eucgr.D01296,16.8071,100.361,-1.87811
Eucgr.H00406,16.85195,-14.4315,-6.78812
Eucgr.G00849,16.8533,163.641,30.484
Eucgr.B01119,16.8537,59.31,-0.843452
Eucgr.B03585,16.85705,149.487,3.90189
Eucgr.G02315,16.86625,202.773,-10.1081
Eucgr.E01591,16.88045,2.85354,10.0119
Eucgr.J00287,16.8883,-2.42153,3.7628
Eucgr.F03436,16.904,139.802,3.21189
Eucgr.B03695,16.90405,-15.9199,-2.80489
Eucgr.E01337,16.90475,200.392,5.33189
Eucgr.F01854,16.9103,138.113,5.39189
Eucgr.A00486,16.9299,287.297,0.901889
Eucgr.E00326,16.9381,205.658,-2.25811
Eucgr.A00899,16.939025,53.5442,20.4175
Eucgr.J02948,16.9496,135.257,-6.26565
Eucgr.H02590,16.9533,49.2239,3.94189
Eucgr.H02475,16.9559,128.91,-3.13811
Eucgr.D02030,16.96305,179.239,3.27189
Eucgr.I00932,16.96375,26.0943,2.47189
Eucgr.D00082,16.9684,181.948,-1.06503
Eucgr.A02797,16.9768,241.524,7.89188
Eucgr.G03399,16.9809,265.299,-6.3181
Eucgr.K00317,16.98585,267.233,7.91189
Eucgr.F04106,16.98615,113.059,-2.22811
Eucgr.H02787,16.98805,121.797,0.942992
Eucgr.J02325,16.99005,182.986,-1.59811
Eucgr.B02351,16.9966,247.802,6.01189
Eucgr.B03376,17.0094,188.196,1.47189
Eucgr.F03993,17.025,131.855,9.7519
Eucgr.D02369,17.0269,321.217,5.52189
Eucgr.J00499,17.03245,160.651,1.14189
Eucgr.I02376,17.043,98.1033,9.28953
Eucgr.C00921,17.0436,205.208,5.83189
Eucgr.F02920,17.0471,243.402,4.37189
Eucgr.F01630,17.0486,257.895,0.331892
Eucgr.E00025,17.0493,130.13,-5.22108
Eucgr.A02959,17.05765,154.825,2.43189
Eucgr.F03078,17.0641,71.8777,-1.08811
Eucgr.B03623,17.0678,53.4701,-0.478111
Eucgr.K02807,17.0757,274.814,8.39189
Eucgr.G02361,17.07985,152.57,2.62189
Eucgr.H03485,17.08045,180.053,0.42189
Eucgr.F03736,17.095,300.087,2.47189
Eucgr.H04540,17.11295,127.285,5.77189
Eucgr.B03530,17.1171,102.335,6.95189
Eucgr.K02181,17.1198,193.402,2.11189
Eucgr.K00130,17.12085,129.927,2.14189
Eucgr.H04680,17.13295,184.327,-4.35811
Eucgr.H04669,17.14185,196.955,-2.06344
Eucgr.J01102,17.14265,136.151,4.36189
Eucgr.C00616,17.1452,-16.5871,-9.75812
Eucgr.G02494,17.1497,174.356,-6.75811
Eucgr.F02622,17.15685,271.901,7.82709
Eucgr.A02991,17.15745,225.558,-2.06811
Eucgr.B03684,17.16221,100.065,-5.10302
Eucgr.J00669,17.16635,160.841,-0.16811
Eucgr.I01368,17.166515,125.3,-3.31984
Eucgr.H01519,17.19085,184.174,28.3519
Eucgr.B02613,17.19485,-14.835,-7.15443
Eucgr.C01256,17.2006,191.948,-5.6681
Eucgr.G01705,17.20515,298.247,-1.62811
Eucgr.C01072,17.21075,-15.7869,-10.1081
Eucgr.A01811,17.21575,240.712,10.4519
Eucgr.C01422,17.22395,25.2562,-9.76812
Eucgr.F03808,17.2261,213.727,-0.418109
Eucgr.J02528,17.22665,10.9928,-1.28811
Eucgr.D00196,17.23945,218.73,0.93189
Eucgr.I02690,17.26335,216.566,-7.70811
Eucgr.C00765,17.26785,218.734,-9.63788
Eucgr.F01414,17.26845,313.063,6.27188
Eucgr.G00508,17.2723,160.969,-7.33811
Eucgr.D02637,17.279,255.339,1.42189
Eucgr.K02240,17.28055,8.43129,-3.75811
Eucgr.J00595,17.28255,307.473,2.36189
Eucgr.B03567,17.2838,71.5289,11.8719
Eucgr.J02824,17.3129,206.8,-1.82811
Eucgr.K02871,17.3535,341.229,0.501891
Eucgr.K03365,17.36205,283.616,6.97189
Eucgr.H01628,17.3693,230.196,-0.60811
Eucgr.B00041,17.3773,248.534,7.57189
Eucgr.K00711,17.3815,120.044,9.30188
